Date,Wig,Wig20,PlnChfRate,PlnEurRate,PlnGbpRate,PlnUsdRate,CpiChf,CpiGbp,CpiPln,CpiUsd,CpiEur,InterestRatePln,PublicDebtPL,POL_DebtPerGDP,POL_PopulationGrowth,POL_Unemployment,POL_GDP_Growth,POL_GDP,POL_GDP_PC,POL_GDP_PPP,POL_GDP_PPP_PC,EU_GDP_Growth,EU_GDP,EU_GDP_PC,EU_GDP_PPP,EU_GDP_PPP_PC,Lse,Nasdaq,Nyse,
01.08.2018,61443.73,2315.48,4.0355,4.3945,5.6736,3.8724,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4357,7707.290039,12902.38965,
31.07.2018,61181.76,2302.13,4.0942,4.4363,5.6352,3.9412,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4397,7671.790039,12963.28027,
30.07.2018,61561.98,2327.77,4.1058,4.4445,5592,3.9469,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4406,7630,12903.42969,
29.07.2018,,,4075,4.4155,5.5864,3.9351,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4406,7630,12903.42969,
28.07.2018,,,4092,4.4363,5582,3.9483,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4406,7630,12903.42969,
27.07.2018,60867.9,2290.77,4036,4.39,5.5109,3.8943,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4492,7737.419922,12921.33984,
26.07.2018,61098.82,2304.67,3.9941,4.3558,5.5662,3.8545,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4521,7852.180176,12953.38965,
25.07.2018,60173.56,2260.7,3.9703,4.3334,5.5174,3.8126,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4556,7932.240234,12933.62988,
24.07.2018,59810.14,2244.27,3.9554,4.3377,5.5448,3815,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4550,7840.77002,12847.49023,
23.07.2018,58930.79,2204.53,3.9639,4.3533,5.5923,3.8298,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4536,7841.870117,12794.04981,
22.07.2018,,,3.9598,4.3835,5.5713,3.8602,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4536,7841.870117,12794.04981,
21.07.2018,,,3.9746,4.3913,5.6867,3.9384,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4536,7841.870117,12794.04981,
20.07.2018,58429.04,2182.92,3.9731,4.3944,5.6614,3.9204,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4541,7820.200195,12789.91016,
19.07.2018,57689.42,2146.82,3.9658,4.3895,5.6903,3935,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4568,7825.299805,12786.48047,
18.07.2018,57530.54,2149.12,3.9701,4382,5.7469,3.9369,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4548,7854.439941,12823.23047,
17.07.2018,57600.87,2153.21,3.9757,4.3945,5761,3947,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4500,7855.120117,12779.21973,
16.07.2018,57317.64,2133.98,3.9795,4.4063,5.7738,3.9393,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4488.700195,7805.720215,12748.78027,
15.07.2018,,,4,4.4238,5.8139,3.9684,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4488.700195,7805.720215,12748.78027,
14.07.2018,,,4.0105,4.4482,5.7821,3.9789,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4488.700195,7805.720215,12748.78027,
13.07.2018,57716.71,2157.14,3.9862,4.4293,5.7449,3.9513,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4520,7825.97998,12769.5,
12.07.2018,57790.85,2161.2,3.9724,4.4163,5.7355,3.9358,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4515,7823.919922,12761.45996,
11.07.2018,57729.79,2154.28,3.9693,4396,5.7359,3.9161,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4494,7716.609863,12681.58984,
10.07.2018,58179.67,2177.67,3966,4.3937,5.6243,3.9005,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4500,7759.200195,12814.63965,
09.07.2018,57524.88,2151.7,3.9361,4361,5.5725,3.8508,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4500,7756.200195,12776.91992,
08.07.2018,,,3.9577,4.3727,5.5449,3.8625,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4500,7756.200195,12776.91992,
07.07.2018,,,3.9944,4.4016,5589,3.8775,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4500,7756.200195,12776.91992,
06.07.2018,57608.94,2152.06,4.0008,4.4275,5603,3.8811,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4497,7688.390137,12664.87988,
05.07.2018,57836.77,2156.59,3.9877,4.4241,5.6012,3.8855,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4459,7586.430176,12585.20996,
04.07.2018,58060.26,2182.51,4.0001,4.4275,5613,3.8853,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4478,7586.430176,12585.20996,
03.07.2018,57499.13,2160.24,3.9961,4.4123,5.5901,3873,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4436,7502.669922,12494.7002,
02.07.2018,56702.16,2119.31,4.0047,4.4236,5.6116,3.8732,0.9363,2.2928,1.813,2.4426,2.1,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4389,7567.689941,12485.58008,
01.07.2018,,,4.0005,4.4003,5.5802,3.8475,0.9363,2.2928,1.813,2.4426,2.2,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4389,7567.689941,12485.58008,
30.06.2018,,,4.0078,4.3992,5.5465,3.83,0.9363,2.2928,1.813,2.4426,2.2,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4389,7567.689941,12485.58008,
29.06.2018,57060.37,2135.47,3.9844,4.3842,5.5814,3.8195,0.9363,2.2928,1.813,2.4426,2.2,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4471,7510.299805,12504.25,
28.06.2018,56237.99,2098.75,4.0215,4.4078,5.6496,3.8738,0.9363,2.2928,1.813,2.4426,2.2,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4414,7503.680176,12475.98047,
27.06.2018,57230.68,2143.25,4002,4394,5.6504,3.8695,0.9363,2.2928,1.813,2.4426,2.2,1,-10406.2,46.4,-0.7,5.8,5.945208477,588783000000,15504.58048,1216240000000,32027.60273,2.065953,15980800000000,35751.21997,19959500000000,44651.97999,4459,7445.080078,12412.07031,
