Tabela,Data,Kurs średni,Zmiana
172/A/NBP/2001,1970-01-12,2.4967,-1.11
171/A/NBP/2001,1970-01-12,2.5247,-0.23
170/A/NBP/2001,1970-01-12,2.5305,-1.23
169/A/NBP/2001,1970-01-12,2.5619,1.12
168/A/NBP/2001,1970-01-12,2.5334,-0.3
167/A/NBP/2001,1970-01-12,2.5411,0.23
166/A/NBP/2001,1970-01-12,2.5353,-0.17
165/A/NBP/2001,1970-01-12,2.5397,0
164/A/NBP/2001,1970-01-12,2.5396,-0.17
163/A/NBP/2001,1970-01-12,2.5438,-1.96
162/A/NBP/2001,1970-01-12,2.5946,1.05
161/A/NBP/2001,1970-01-12,2.5677,-1.17
160/A/NBP/2001,1970-01-12,2.5981,1.21
159/A/NBP/2001,1970-01-12,2.567,-0.31
158/A/NBP/2001,1970-01-12,2.5751,2.41
157/A/NBP/2001,1970-01-12,2.5145,0.53
156/A/NBP/2001,1970-01-12,2.5013,0.15
155/A/NBP/2001,1970-01-12,2.4976,0.73
154/A/NBP/2001,1970-01-12,2.4794,1.08
153/A/NBP/2001,1970-01-12,2.453,-0.52
152/A/NBP/2001,1970-01-12,2.4657,-0.17
151/A/NBP/2001,1970-01-12,2.4698,-0.99
150/A/NBP/2001,1970-01-12,2.4946,0.41
149/A/NBP/2001,1970-01-12,2.4844,0.34
148/A/NBP/2001,1970-01-12,2.476,0.79
147/A/NBP/2001,1970-01-12,2.4566,0.47
146/A/NBP/2001,1970-01-12,2.4451,0.13
145/A/NBP/2001,1970-01-12,2.4419,-0.01
144/A/NBP/2001,1970-01-12,2.4421,0.09
143/A/NBP/2001,1970-01-12,2.4398,0.52
142/A/NBP/2001,1970-01-12,2.4271,0.07
141/A/NBP/2001,1970-01-12,2.4253,-1.13
140/A/NBP/2001,1970-01-12,2.4531,-0.71
139/A/NBP/2001,1970-01-12,2.4706,3.53
138/A/NBP/2001,1970-01-12,2.3864,0.5
137/A/NBP/2001,1970-01-12,2.3745,-0.34
136/A/NBP/2001,1970-01-12,2.3827,-0.72
135/A/NBP/2001,1970-01-12,2.3999,-0.61
134/A/NBP/2001,1970-01-12,2.4147,-5.21
133/A/NBP/2001,1970-01-12,2.5475,5.9
132/A/NBP/2001,1970-01-12,2.4055,1.73
131/A/NBP/2001,1970-01-12,2.3646,4.9
130/A/NBP/2001,1970-01-12,2.2541,1.22
129/A/NBP/2001,1970-01-12,2.2269,0.16
128/A/NBP/2001,1970-01-12,2.2233,0.1
127/A/NBP/2001,1970-01-12,2.2211,-0.28
126/A/NBP/2001,1970-01-12,2.2273,0.28
125/A/NBP/2001,1970-01-12,2.221,-0.35
124/A/NBP/2001,1970-01-12,2.2289,-0.68
123/A/NBP/2001,1970-01-12,2.2441,0.02
122/A/NBP/2001,1970-01-12,2.2436,0.2
121/A/NBP/2001,1970-01-12,2.2391,0.4
120/A/NBP/2001,1970-01-12,2.2301,-0.54
119/A/NBP/2001,1970-01-12,2.2421,0.38
118/A/NBP/2001,1970-01-12,2.2336,0.26
117/A/NBP/2001,1970-01-12,2.2277,-0.24
116/A/NBP/2001,1970-01-12,2.2331,0.05
115/A/NBP/2001,1970-01-12,2.232,1.05
114/A/NBP/2001,1970-01-12,2.2089,0.15
113/A/NBP/2001,1970-01-12,2.2055,-0.43
112/A/NBP/2001,1970-01-12,2.215,-0.69
111/A/NBP/2001,1970-01-12,2.2305,0.34
110/A/NBP/2001,1970-01-12,2.223,-0.46
109/A/NBP/2001,1970-01-12,2.2332,0.55
108/A/NBP/2001,1970-01-12,2.221,-0.13
107/A/NBP/2001,1970-01-12,2.224,0.33
106/A/NBP/2001,1970-01-12,2.2166,-0.77
105/A/NBP/2001,1970-01-12,2.2339,-0.9
104/A/NBP/2001,1970-01-12,2.2541,-0.31
103/A/NBP/2001,1970-01-12,2.2611,0.07
102/A/NBP/2001,1970-01-12,2.2595,0.65
101/A/NBP/2001,1970-01-12,2.2449,-0.13
100/A/NBP/2001,1970-01-12,2.2479,-0.1
99/A/NBP/2001,1970-01-12,2.2501,-0.76
98/A/NBP/2001,1970-01-12,2.2673,-0.31
97/A/NBP/2001,1970-01-12,2.2744,-0.07
96/A/NBP/2001,1970-01-12,2.276,-0.46
95/A/NBP/2001,1970-01-12,2.2865,-0.29
94/A/NBP/2001,1970-01-12,2.2932,-0.11
93/A/NBP/2001,1970-01-12,2.2958,-0.2
92/A/NBP/2001,1970-01-12,2.3003,1.23
91/A/NBP/2001,1970-01-12,2.2723,-0.69
90/A/NBP/2001,1970-01-12,2.2881,0.78
89/A/NBP/2001,1970-01-12,2.2704,0.02
88/A/NBP/2001,1970-01-12,2.27,-0.55
87/A/NBP/2001,1970-01-12,2.2825,-0.28
86/A/NBP/2001,1970-01-12,2.289,0.45
85/A/NBP/2001,1970-01-12,2.2787,-0.96
84/A/NBP/2001,1970-01-12,2.3009,-0.96
83/A/NBP/2001,1970-01-12,2.3231,-0.89
82/A/NBP/2001,1970-01-12,2.3439,-0.15
81/A/NBP/2001,1970-01-12,2.3474,-1.97
80/A/NBP/2001,1970-01-12,2.3945,0.46
79/A/NBP/2001,1970-01-12,2.3836,2.04
78/A/NBP/2001,1970-01-12,2.3359,1.31
77/A/NBP/2001,1970-01-12,2.3057,-0.74
76/A/NBP/2001,1970-01-12,2.3228,-0.59
75/A/NBP/2001,1970-01-12,2.3366,-0.5
74/A/NBP/2001,1970-01-12,2.3483,-0.06
73/A/NBP/2001,1970-01-12,2.3496,-0.02
72/A/NBP/2001,1970-01-12,2.35,-0.24
71/A/NBP/2001,1970-01-12,2.3556,-0.33
70/A/NBP/2001,1970-01-12,2.3633,-0.17
69/A/NBP/2001,1970-01-12,2.3673,-0.27
68/A/NBP/2001,1970-01-12,2.3736,-0.08
67/A/NBP/2001,1970-01-12,2.3755,0.64
66/A/NBP/2001,1970-01-12,2.3605,0.08
65/A/NBP/2001,1970-01-12,2.3586,-0.51
64/A/NBP/2001,1970-01-12,2.3706,-0.03
63/A/NBP/2001,1970-01-12,2.3713,-0.97
62/A/NBP/2001,1970-01-12,2.3945,-0.03
61/A/NBP/2001,1970-01-12,2.3952,-0.01
60/A/NBP/2001,1970-01-12,2.3955,-0.47
59/A/NBP/2001,1970-01-12,2.4069,-0.1
58/A/NBP/2001,1970-01-12,2.4093,-0.08
57/A/NBP/2001,1970-01-12,2.4113,-0.67
56/A/NBP/2001,1970-01-12,2.4276,0.26
55/A/NBP/2001,1970-01-12,2.4214,1.24
54/A/NBP/2001,1970-01-12,2.3917,-1.31
53/A/NBP/2001,1970-01-12,2.4234,0.25
52/A/NBP/2001,1970-01-12,2.4174,-0.71
51/A/NBP/2001,1970-01-12,2.4346,1.13
50/A/NBP/2001,1970-01-12,2.4075,-0.29
49/A/NBP/2001,1970-01-12,2.4144,0.17
48/A/NBP/2001,1970-01-12,2.4104,0.47
47/A/NBP/2001,1970-01-12,2.3992,-0.39
46/A/NBP/2001,1970-01-12,2.4087,-0.52
45/A/NBP/2001,1970-01-12,2.4212,0.41
44/A/NBP/2001,1970-01-12,2.4114,-0.25
43/A/NBP/2001,1970-01-12,2.4174,-0.8
42/A/NBP/2001,1970-01-12,2.4369,0.17
41/A/NBP/2001,1970-01-12,2.4328,-0.56
40/A/NBP/2001,1970-01-12,2.4465,0.01
39/A/NBP/2001,1970-01-12,2.4462,-0.46
38/A/NBP/2001,1970-01-12,2.4574,0.64
37/A/NBP/2001,1970-01-12,2.4417,0.16
36/A/NBP/2001,1970-01-12,2.4377,-0.04
35/A/NBP/2001,1970-01-12,2.4387,0.41
34/A/NBP/2001,1970-01-12,2.4288,-0.48
33/A/NBP/2001,1970-01-12,2.4406,-0.29
32/A/NBP/2001,1970-01-12,2.4478,-0.69
31/A/NBP/2001,1970-01-12,2.4648,-0.41
30/A/NBP/2001,1970-01-12,2.475,0.08
29/A/NBP/2001,1970-01-12,2.473,0.34
28/A/NBP/2001,1970-01-12,2.4647,0
27/A/NBP/2001,1970-01-12,2.4646,-0.47
26/A/NBP/2001,1970-01-12,2.4762,0.58
25/A/NBP/2001,1970-01-12,2.4619,-0.11
24/A/NBP/2001,1970-01-12,2.4645,-1.36
23/A/NBP/2001,1970-01-12,2.4985,0.4
22/A/NBP/2001,1970-01-12,2.4885,-0.19
21/A/NBP/2001,1970-01-12,2.4933,-0.44
20/A/NBP/2001,1970-01-12,2.5043,-0.15
19/A/NBP/2001,1970-01-12,2.508,0.43
18/A/NBP/2001,1970-01-12,2.4973,-0.35
17/A/NBP/2001,1970-01-12,2.506,-0.39
16/A/NBP/2001,1970-01-12,2.5157,0.36
15/A/NBP/2001,1970-01-12,2.5067,-0.7
14/A/NBP/2001,1970-01-12,2.5243,0.08
13/A/NBP/2001,1970-01-12,2.5223,0.78
12/A/NBP/2001,1970-01-12,2.5028,-0.29
11/A/NBP/2001,1970-01-12,2.5101,-0.08
10/A/NBP/2001,1970-01-12,2.512,-1.4
9/A/NBP/2001,1970-01-12,2.5477,-0.6
8/A/NBP/2001,1970-01-12,2.563,-0.14
7/A/NBP/2001,1970-01-12,2.5665,0.78
6/A/NBP/2001,1970-01-12,2.5466,-0.22
5/A/NBP/2001,1970-01-12,2.5523,0.1
4/A/NBP/2001,1970-01-12,2.5497,-0.62
3/A/NBP/2001,1970-01-12,2.5655,0.45
2/A/NBP/2001,1970-01-12,2.554,0.37
1/A/NBP/2001,1970-01-12,2.5445,0.54
252/A/NBP/2000,1970-01-12,2.5309,0.42
251/A/NBP/2000,1970-01-12,2.5203,-0.72
250/A/NBP/2000,1970-01-12,2.5386,0.18
249/A/NBP/2000,1970-01-12,2.534,-0.2
248/A/NBP/2000,1970-01-12,2.5392,0.21
247/A/NBP/2000,1970-01-12,2.5339,-0.67
246/A/NBP/2000,1970-01-12,2.5511,-0.97
245/A/NBP/2000,1970-01-12,2.5762,-0.24
244/A/NBP/2000,1970-01-12,2.5823,0.8
243/A/NBP/2000,1970-01-12,2.5618,-0.01
242/A/NBP/2000,1970-01-12,2.562,-0.45
241/A/NBP/2000,1970-01-12,2.5737,-0.45
240/A/NBP/2000,1970-01-12,2.5853,0.33
239/A/NBP/2000,1970-01-12,2.5769,-0.24
238/A/NBP/2000,1970-01-12,2.5831,0.3
237/A/NBP/2000,1970-01-12,2.5755,-0.63
236/A/NBP/2000,1970-01-12,2.5917,-0.4
235/A/NBP/2000,1970-01-12,2.6022,0.61
234/A/NBP/2000,1970-01-12,2.5863,0.46
233/A/NBP/2000,1970-01-12,2.5745,0.07
232/A/NBP/2000,1970-01-12,2.5727,1.85
231/A/NBP/2000,1970-01-12,2.5259,0.23
230/A/NBP/2000,1970-01-12,2.5201,-0.35
229/A/NBP/2000,1970-01-12,2.5289,-0.61
228/A/NBP/2000,1970-01-12,2.5444,0.04
227/A/NBP/2000,1970-01-12,2.5435,-0.23
226/A/NBP/2000,1970-01-12,2.5493,0.28
225/A/NBP/2000,1970-01-12,2.5423,-0.79
224/A/NBP/2000,1970-01-12,2.5625,-0.3
223/A/NBP/2000,1970-01-12,2.5702,0.04
222/A/NBP/2000,1970-01-12,2.5692,-0.65
221/A/NBP/2000,1970-01-12,2.5859,-0.49
220/A/NBP/2000,1970-01-12,2.5987,-0.03
219/A/NBP/2000,1970-01-12,2.5994,0.69
218/A/NBP/2000,1970-01-12,2.5815,0.4
217/A/NBP/2000,1970-01-12,2.5712,0.14
216/A/NBP/2000,1970-01-12,2.5676,-0.01
215/A/NBP/2000,1970-01-12,2.5678,0.5
214/A/NBP/2000,1970-01-12,2.555,-1.47
213/A/NBP/2000,1970-01-12,2.593,0.21
212/A/NBP/2000,1970-01-12,2.5876,-0.55
211/A/NBP/2000,1970-01-12,2.6018,0.86
210/A/NBP/2000,1970-01-12,2.5797,0.83
209/A/NBP/2000,1970-01-12,2.5585,-1.49
208/A/NBP/2000,1970-01-12,2.5972,-0.93
207/A/NBP/2000,1970-01-12,2.6217,-0.57
206/A/NBP/2000,1970-01-12,2.6367,0.73
205/A/NBP/2000,1970-01-12,2.6176,-0.49
204/A/NBP/2000,1970-01-12,2.6304,-0.65
203/A/NBP/2000,1970-01-12,2.6475,0.33
202/A/NBP/2000,1970-01-12,2.6388,0.08
201/A/NBP/2000,1970-01-12,2.6368,-2.01
200/A/NBP/2000,1970-01-12,2.6909,0.55
199/A/NBP/2000,1970-01-12,2.6761,0.92
198/A/NBP/2000,1970-01-12,2.6518,1.43
197/A/NBP/2000,1970-01-12,2.6144,0.69
196/A/NBP/2000,1970-01-12,2.5965,-0.63
195/A/NBP/2000,1970-01-12,2.613,-0.16
194/A/NBP/2000,1970-01-12,2.6173,-0.32
193/A/NBP/2000,1970-01-12,2.6257,-0.39
192/A/NBP/2000,1970-01-12,2.6361,0.87
191/A/NBP/2000,1970-01-12,2.6134,-0.26
190/A/NBP/2000,1970-01-12,2.6201,-0.62
189/A/NBP/2000,1970-01-12,2.6365,-0.26
188/A/NBP/2000,1970-01-12,2.6434,0.07
187/A/NBP/2000,1970-01-12,2.6415,0.71
186/A/NBP/2000,1970-01-12,2.6228,0.7
185/A/NBP/2000,1970-01-12,2.6045,-0.01
184/A/NBP/2000,1970-01-12,2.6048,0.89
183/A/NBP/2000,1970-01-12,2.5817,0.16
182/A/NBP/2000,1970-01-12,2.5775,1.05
181/A/NBP/2000,1970-01-12,2.5507,0.5
180/A/NBP/2000,1970-01-12,2.538,-0.96
179/A/NBP/2000,1970-01-12,2.5626,0.64
178/A/NBP/2000,1970-01-12,2.5464,0.85
177/A/NBP/2000,1970-01-12,2.5249,1.53
176/A/NBP/2000,1970-01-12,2.4868,-0.15
175/A/NBP/2000,1970-01-12,2.4905,0.68
174/A/NBP/2000,1970-01-12,2.4736,-0.39
173/A/NBP/2000,1970-01-12,2.4834,-0.75
172/A/NBP/2000,1970-01-12,2.5022,-1.26
171/A/NBP/2000,1970-01-12,2.5341,0.23
170/A/NBP/2000,1970-01-12,2.5282,-0.01
169/A/NBP/2000,1970-01-12,2.5285,0.33
168/A/NBP/2000,1970-01-12,2.5203,-0.95
167/A/NBP/2000,1970-01-12,2.5445,-0.69
166/A/NBP/2000,1970-01-12,2.5621,-0.02
165/A/NBP/2000,1970-01-12,2.5627,1.42
164/A/NBP/2000,1970-01-12,2.5268,1.3
163/A/NBP/2000,1970-01-12,2.4944,0.18
162/A/NBP/2000,1970-01-12,2.4899,-0.75
161/A/NBP/2000,1970-01-12,2.5087,-0.61
160/A/NBP/2000,1970-01-12,2.5242,0.01
159/A/NBP/2000,1970-01-12,2.524,-0.14
158/A/NBP/2000,1970-01-12,2.5275,-0.19
157/A/NBP/2000,1970-01-12,2.5322,-0.35
156/A/NBP/2000,1970-01-12,2.5412,-0.4
155/A/NBP/2000,1970-01-12,2.5514,0.72
154/A/NBP/2000,1970-01-12,2.5332,-1.22
153/A/NBP/2000,1970-01-12,2.5644,-0.48
152/A/NBP/2000,1970-01-12,2.5768,-0.01
151/A/NBP/2000,1970-01-12,2.5771,-0.28
150/A/NBP/2000,1970-01-12,2.5844,-0.58
149/A/NBP/2000,1970-01-12,2.5995,-0.22
148/A/NBP/2000,1970-01-12,2.6052,0.56
147/A/NBP/2000,1970-01-12,2.5907,-0.23
146/A/NBP/2000,1970-01-12,2.5967,-0.13
145/A/NBP/2000,1970-01-12,2.6002,-0.18
144/A/NBP/2000,1970-01-12,2.605,0.15
143/A/NBP/2000,1970-01-12,2.601,0.78
142/A/NBP/2000,1970-01-12,2.5809,-0.55
141/A/NBP/2000,1970-01-12,2.5952,0.04
140/A/NBP/2000,1970-01-12,2.5942,0.18
139/A/NBP/2000,1970-01-12,2.5896,-0.48
138/A/NBP/2000,1970-01-12,2.602,-1.08
137/A/NBP/2000,1970-01-12,2.6303,0.34
136/A/NBP/2000,1970-01-12,2.6214,0.51
135/A/NBP/2000,1970-01-12,2.608,-0.44
134/A/NBP/2000,1970-01-12,2.6194,-0.08
133/A/NBP/2000,1970-01-12,2.6216,-1.16
132/A/NBP/2000,1970-01-12,2.6525,-0.14
131/A/NBP/2000,1970-01-12,2.6562,-0.52
130/A/NBP/2000,1970-01-12,2.67,0.92
129/A/NBP/2000,1970-01-12,2.6456,0.48
128/A/NBP/2000,1970-01-12,2.633,-1.47
127/A/NBP/2000,1970-01-12,2.6722,-1.02
126/A/NBP/2000,1970-01-12,2.6998,0.91
125/A/NBP/2000,1970-01-12,2.6755,-0.36
124/A/NBP/2000,1970-01-12,2.6852,0.03
123/A/NBP/2000,1970-01-12,2.6844,-0.03
122/A/NBP/2000,1970-01-12,2.6851,0.07
121/A/NBP/2000,1970-01-12,2.6831,-0.75
120/A/NBP/2000,1970-01-12,2.7033,0.19
119/A/NBP/2000,1970-01-12,2.6981,-0.58
118/A/NBP/2000,1970-01-12,2.7139,0.6
117/A/NBP/2000,1970-01-12,2.6978,0.52
116/A/NBP/2000,1970-01-12,2.6838,-0.86
115/A/NBP/2000,1970-01-12,2.707,0.59
114/A/NBP/2000,1970-01-12,2.6911,0.29
113/A/NBP/2000,1970-01-12,2.6834,-0.57
112/A/NBP/2000,1970-01-12,2.6987,0.12
111/A/NBP/2000,1970-01-12,2.6954,2.12
110/A/NBP/2000,1970-01-12,2.6395,0.23
109/A/NBP/2000,1970-01-12,2.6335,1.64
108/A/NBP/2000,1970-01-12,2.591,-0.36
107/A/NBP/2000,1970-01-12,2.6003,0.2
106/A/NBP/2000,1970-01-12,2.5952,-0.32
105/A/NBP/2000,1970-01-12,2.6036,-2.17
104/A/NBP/2000,1970-01-12,2.6613,-0.18
103/A/NBP/2000,1970-01-12,2.6662,0.78
102/A/NBP/2000,1970-01-12,2.6456,1.59
101/A/NBP/2000,1970-01-12,2.6043,-0.34
100/A/NBP/2000,1970-01-12,2.6133,-0.74
99/A/NBP/2000,1970-01-12,2.6328,1.14
98/A/NBP/2000,1970-01-12,2.603,0.12
97/A/NBP/2000,1970-01-12,2.6,-0.31
96/A/NBP/2000,1970-01-12,2.6082,1.03
95/A/NBP/2000,1970-01-12,2.5816,0.29
94/A/NBP/2000,1970-01-12,2.5742,-1.32
93/A/NBP/2000,1970-01-12,2.6087,0.99
92/A/NBP/2000,1970-01-12,2.5832,-1.26
91/A/NBP/2000,1970-01-12,2.6161,1.5
90/A/NBP/2000,1970-01-12,2.5774,-1.74
89/A/NBP/2000,1970-01-12,2.623,-1.44
88/A/NBP/2000,1970-01-12,2.6612,-0.47
87/A/NBP/2000,1970-01-12,2.6737,1.85
86/A/NBP/2000,1970-01-12,2.6251,0.95
85/A/NBP/2000,1970-01-12,2.6004,1.61
84/A/NBP/2000,1970-01-12,2.5592,1.51
83/A/NBP/2000,1970-01-12,2.5211,0.35
82/A/NBP/2000,1970-01-12,2.5123,-1.92
81/A/NBP/2000,1970-01-12,2.5615,-0.03
80/A/NBP/2000,1970-01-12,2.5623,-0.01
79/A/NBP/2000,1970-01-12,2.5625,0.13
78/A/NBP/2000,1970-01-12,2.5593,-0.66
77/A/NBP/2000,1970-01-12,2.5764,-1.46
76/A/NBP/2000,1970-01-12,2.6146,3.2
75/A/NBP/2000,1970-01-12,2.5336,-0.06
74/A/NBP/2000,1970-01-12,2.5352,1.68
73/A/NBP/2000,1970-01-12,2.4933,-1.77
72/A/NBP/2000,1970-01-12,2.5382,0.7
71/A/NBP/2000,1970-01-12,2.5206,-1.23
70/A/NBP/2000,1970-01-12,2.552,-0.35
69/A/NBP/2000,1970-01-12,2.561,-0.03
68/A/NBP/2000,1970-01-12,2.5617,1.17
67/A/NBP/2000,1970-01-12,2.532,2.2
66/A/NBP/2000,1970-01-12,2.4776,-0.55
65/A/NBP/2000,1970-01-12,2.4914,1.38
64/A/NBP/2000,1970-01-12,2.4574,0
63/A/NBP/2000,1970-01-12,2.4574,0.04
62/A/NBP/2000,1970-01-12,2.4564,-0.88
61/A/NBP/2000,1970-01-12,2.4782,1.09
60/A/NBP/2000,1970-01-12,2.4514,0.69
59/A/NBP/2000,1970-01-12,2.4347,0.69
58/A/NBP/2000,1970-01-12,2.4179,-0.95
57/A/NBP/2000,1970-01-12,2.4412,-0.52
56/A/NBP/2000,1970-01-12,2.4539,0.31
55/A/NBP/2000,1970-01-12,2.4464,-0.2
54/A/NBP/2000,1970-01-12,2.4514,0.04
53/A/NBP/2000,1970-01-12,2.4504,-0.03
52/A/NBP/2000,1970-01-12,2.4512,-1.03
51/A/NBP/2000,1970-01-12,2.4768,0.55
50/A/NBP/2000,1970-01-12,2.4632,-0.2
49/A/NBP/2000,1970-01-12,2.4682,0.04
48/A/NBP/2000,1970-01-12,2.4673,0.06
47/A/NBP/2000,1970-01-12,2.4658,-0.48
45/A/NBP/2000,1970-01-12,2.4777,-0.81
44/A/NBP/2000,1970-01-12,2.4979,-0.31
43/A/NBP/2000,1970-01-12,2.5056,-0.67
42/A/NBP/2000,1970-01-12,2.5226,0
41/A/NBP/2000,1970-01-12,2.5226,-0.45
40/A/NBP/2000,1970-01-12,2.534,0.4
39/A/NBP/2000,1970-01-12,2.524,-1.34
38/A/NBP/2000,1970-01-12,2.5582,0.63
37/A/NBP/2000,1970-01-12,2.5421,0.34
36/A/NBP/2000,1970-01-12,2.5335,0.55
35/A/NBP/2000,1970-01-12,2.5197,-0.88
34/A/NBP/2000,1970-01-12,2.5421,0.59
33/A/NBP/2000,1970-01-12,2.5271,-0.26
32/A/NBP/2000,1970-01-12,2.5338,-0.81
31/A/NBP/2000,1970-01-12,2.5544,0.56
30/A/NBP/2000,1970-01-12,2.5403,-1.02
29/A/NBP/2000,1970-01-12,2.5664,0.82
28/A/NBP/2000,1970-01-12,2.5455,0.09
27/A/NBP/2000,1970-01-12,2.5432,-0.29
26/A/NBP/2000,1970-01-12,2.5507,-0.79
25/A/NBP/2000,1970-01-12,2.5709,0.8
24/A/NBP/2000,1970-01-12,2.5506,-0.58
23/A/NBP/2000,1970-01-12,2.5654,0.9
22/A/NBP/2000,1970-01-12,2.5426,-0.82
21/A/NBP/2000,1970-01-12,2.5636,0.71
20/A/NBP/2000,1970-01-12,2.5455,-0.78
19/A/NBP/2000,1970-01-12,2.5655,0.1
18/A/NBP/2000,1970-01-12,2.5629,-0.33
17/A/NBP/2000,1970-01-12,2.5714,0.98
16/A/NBP/2000,1970-01-12,2.5465,-0.89
15/A/NBP/2000,1970-01-12,2.5693,0.63
14/A/NBP/2000,1970-01-12,2.5531,-0.65
13/A/NBP/2000,1970-01-12,2.5697,0.85
12/A/NBP/2000,1970-01-12,2.548,-0.64
11/A/NBP/2000,1970-01-12,2.5643,-0.76
10/A/NBP/2000,1970-01-12,2.5839,-0.63
9/A/NBP/2000,1970-01-12,2.6002,-0.49
8/A/NBP/2000,1970-01-12,2.6129,0.94
7/A/NBP/2000,1970-01-12,2.5885,-0.07
6/A/NBP/2000,1970-01-12,2.5902,-1.14
5/A/NBP/2000,1970-01-12,2.6201,-1.21
4/A/NBP/2000,1970-01-12,2.6522,-0.62
3/A/NBP/2000,1970-01-12,2.6687,1.32
2/A/NBP/2000,1970-01-12,2.634,1.45
1/A/NBP/2000,1970-01-12,2.5964,0.04
254/A/NBP/1999,1970-01-11,2.5954,-0.14
253/A/NBP/1999,1970-01-11,2.599,-0.16
252/A/NBP/1999,1970-01-11,2.6031,0.17
251/A/NBP/1999,1970-01-11,2.5988,-0.09
250/A/NBP/1999,1970-01-11,2.6011,-0.08
249/A/NBP/1999,1970-01-11,2.6033,0.12
248/A/NBP/1999,1970-01-11,2.6002,-0.51
247/A/NBP/1999,1970-01-11,2.6135,-0.43
246/A/NBP/1999,1970-01-11,2.6248,-1.04
245/A/NBP/1999,1970-01-11,2.6525,0
244/A/NBP/1999,1970-01-11,2.6524,0.19
243/A/NBP/1999,1970-01-11,2.6474,0.48
242/A/NBP/1999,1970-01-11,2.6348,0.36
241/A/NBP/1999,1970-01-11,2.6253,-0.08
240/A/NBP/1999,1970-01-11,2.6274,-1.36
239/A/NBP/1999,1970-01-11,2.6637,-0.29
238/A/NBP/1999,1970-01-11,2.6715,-0.52
237/A/NBP/1999,1970-01-11,2.6855,1.06
236/A/NBP/1999,1970-01-11,2.6574,-0.42
235/A/NBP/1999,1970-01-11,2.6685,-0.67
234/A/NBP/1999,1970-01-11,2.6865,0.05
233/A/NBP/1999,1970-01-11,2.6851,-0.64
232/A/NBP/1999,1970-01-11,2.7024,0.14
231/A/NBP/1999,1970-01-11,2.6985,0.59
230/A/NBP/1999,1970-01-11,2.6827,-0.09
229/A/NBP/1999,1970-01-11,2.6851,0.22
228/A/NBP/1999,1970-01-11,2.6792,-0.79
227/A/NBP/1999,1970-01-11,2.7005,-0.17
226/A/NBP/1999,1970-01-11,2.7051,-0.62
225/A/NBP/1999,1970-01-11,2.7219,-0.2
224/A/NBP/1999,1970-01-11,2.7273,-1.32
223/A/NBP/1999,1970-01-11,2.7639,0.51
222/A/NBP/1999,1970-01-11,2.7498,-0.82
221/A/NBP/1999,1970-01-11,2.7724,0.08
220/A/NBP/1999,1970-01-11,2.7701,0.87
219/A/NBP/1999,1970-01-11,2.7462,1.86
218/A/NBP/1999,1970-01-11,2.6961,-3.69
217/A/NBP/1999,1970-01-11,2.7995,0.03
216/A/NBP/1999,1970-01-11,2.7986,1.16
215/A/NBP/1999,1970-01-11,2.7664,-0.41
214/A/NBP/1999,1970-01-11,2.7777,0.93
213/A/NBP/1999,1970-01-11,2.752,-0.66
212/A/NBP/1999,1970-01-11,2.7702,-0.15
211/A/NBP/1999,1970-01-11,2.7743,0.71
210/A/NBP/1999,1970-01-11,2.7548,0.45
209/A/NBP/1999,1970-01-11,2.7424,-1.69
208/A/NBP/1999,1970-01-11,2.7896,0.26
207/A/NBP/1999,1970-01-11,2.7823,-0.2
206/A/NBP/1999,1970-01-11,2.788,-0.47
205/A/NBP/1999,1970-01-11,2.8012,-0.42
204/A/NBP/1999,1970-01-11,2.8131,1.1
203/A/NBP/1999,1970-01-11,2.7826,0.88
202/A/NBP/1999,1970-01-11,2.7583,0.08
201/A/NBP/1999,1970-01-11,2.7561,0.98
200/A/NBP/1999,1970-01-11,2.7293,0.24
199/A/NBP/1999,1970-01-11,2.7229,-0.74
198/A/NBP/1999,1970-01-11,2.7431,-0.13
197/A/NBP/1999,1970-01-11,2.7466,0.1
196/A/NBP/1999,1970-01-11,2.7438,0.35
195/A/NBP/1999,1970-01-11,2.7341,-1.07
194/A/NBP/1999,1970-01-11,2.7636,0.99
193/A/NBP/1999,1970-01-11,2.7366,-0.58
192/A/NBP/1999,1970-01-11,2.7525,1.67
191/A/NBP/1999,1970-01-11,2.7073,1.11
190/A/NBP/1999,1970-01-11,2.6775,0.36
189/A/NBP/1999,1970-01-11,2.6679,-0.33
188/A/NBP/1999,1970-01-11,2.6766,0.65
187/A/NBP/1999,1970-01-11,2.6592,-1.03
186/A/NBP/1999,1970-01-11,2.6869,0.85
185/A/NBP/1999,1970-01-11,2.6643,0.08
184/A/NBP/1999,1970-01-11,2.6623,-0.31
183/A/NBP/1999,1970-01-11,2.6706,-1.07
182/A/NBP/1999,1970-01-11,2.6996,0.53
181/A/NBP/1999,1970-01-11,2.6855,1.16
180/A/NBP/1999,1970-01-11,2.6547,1.3
179/A/NBP/1999,1970-01-11,2.6207,-0.46
178/A/NBP/1999,1970-01-11,2.6328,-2.49
177/A/NBP/1999,1970-01-11,2.6999,-1.1
176/A/NBP/1999,1970-01-11,2.7298,1.33
175/A/NBP/1999,1970-01-11,2.6939,-0.19
174/A/NBP/1999,1970-01-11,2.6991,-0.23
173/A/NBP/1999,1970-01-11,2.7053,0.99
172/A/NBP/1999,1970-01-11,2.6788,1.64
171/A/NBP/1999,1970-01-11,2.6357,0.59
170/A/NBP/1999,1970-01-11,2.6203,0.56
169/A/NBP/1999,1970-01-11,2.6058,0.19
